Row,Fav,MasterGridDataID,ObjLabel,TypeName,IsClosed,FilingDate,NumString,Applicant,Location,Descr,Status,StatusDate,ModifiedDate,IsDeleted,TotalFees,UnpaidFees,CanPayFees,PublicDocCount,IsLockedInt,IsLockedExt,CouncilDistrict,Zoning,Value,IsPublic,LU_JurisdictionID,X,Y,XWGS84,YWGS84,HouseNum,HouseNumInt,StreetName,City,St,Zip,Parcel,Guid,UserFavID,UserID,FavType,FavID,IsActive,IsDeleted1,ContactID,CanEdit,CanView,CanRenew,NeedAccept,Origin,Division,Next Compliance Date,Last Compliance Date,Open Violations,Total Violations,Next Hearing Date,Last Hearing Date
1201,False,226455,Code Incident,"Junk, Trash and Debris",True,"6/8/2021 8:28:41 AM",2106C-0008-JNK,Anonymous,315 N High St,trash piling up against building,No Violations Found,"6/14/2021 11:45:00 AM","6/14/2021 11:38:56 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11376387.2600000,6848294.5100000,-78.8720030,38.4531545,315,315,N High St,Harrisonburg,VA,22802,035 J  2,deed7aca-bae0-415e-ad84-dad0c18f4933,,,,,,,,False,True,,False,Citizen,P&Z,,,0,0,,
1202,False,226510,Code Incident,Tall Grass and Weeds,True,"6/14/2021 11:39:19 AM",2106C-0014-TGW,Anonymous,917 Chestnut Dr,Tall grass on property.,No Violations Found,"6/14/2021 11:45:00 AM","6/14/2021 11:43:09 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11372023.1500000,6844369.3400000,-78.8871846,38.4423267,917,917,Chestnut Dr,Harrisonburg,VA,22801,023 D 52 53,ceaf0ca1-ab55-40d9-b782-ddc1f99a9851,,,,,,,,False,True,,False,Citizen,P&Z,,,0,0,,
1203,False,226233,Code Incident,"Junk, Trash and Debris",True,"5/18/2021 9:14:26 AM",2105C-0015-JNK,Anonymous,723 N Liberty St,Junk and trash on property.,Return Receipt Rc'd,"5/22/2021 12:00:00 AM","6/14/2021 3:30:00 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11377753.2100000,6850304.2500000,-78.8672612,38.4586882,723,723,N Liberty St,Harrisonburg,VA,22802,040 S  9,27566406-eccf-4f5e-a8b4-caad10213b7b,,,,,,,,False,True,,False,CE Officer,P&Z,,"6/1/2021 12:00:00 AM",1,1,,
1204,False,221062,Code Incident,Inoperable Vehicle,True,"12/1/2020 1:13:01 PM",2012C-0003-INOP,Anonymous,1206 Poets Ct,Inoperable vehicle. Left on property since May 2020. Ford 500 sedan. No plates. ,Inoperable Vehicle Notice,"12/2/2020 4:36:11 PM","6/14/2021 3:43:54 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11382632.9900000,6849868.7200000,-78.8502140,38.4575447,1206,1206,Poets Ct,Harrisonburg,VA,22802,042 P 13-E,e65bb827-af92-4a25-b762-2f1ee8058b95,,,,,,,,False,True,,False,Citizen,P&Z,,,0,0,,
1205,False,221067,Code Incident,"Junk, Trash and Debris",True,"12/1/2020 4:47:32 PM",2012C-0004-JNK,,409 E Gay St,Junk and trash in rear and side yards. ,Junk and Debris,"12/2/2020 9:32:39 AM","6/14/2021 3:44:33 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11379388.2300000,6847997.8200000,-78.8615196,38.4523728,409,409,E Gay St,Harrisonburg,VA,22802,033 M 11,084a0c1d-d5b6-4ac9-bd3f-d5c6c163ea9c,,,,,,,,False,True,,False,Citizen,P&Z,,,0,0,,
1206,False,221721,Code Incident,"Junk, Trash and Debris",True,"2/11/2021 4:26:27 PM",2102C-0009-JNK,Anonymous,205 Newman Ave,Junk and indoor furniture. ,,"2/11/2021 4:26:27 PM","6/14/2021 3:47:28 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11377866.0600000,6846197.8200000,-78.8668098,38.4474135,205,205,Newman Ave,Harrisonburg,VA,22801,026 F  1,221da902-5a80-48f7-a4bf-dcd41e397428,,,,,,,,False,True,,False,CE Officer,P&Z,,,0,0,,
1207,False,226255,Code Incident,"Junk, Trash and Debris",True,"5/20/2021 10:32:40 AM",2105C-0020-JNK,Anonymous,347 Collicello St,Trash on porch and in yard. Animals get into trash.,,"5/20/2021 10:32:40 AM","6/14/2021 3:52:30 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11376765.8600000,6848365.8500000,-78.8706820,38.4533546,347,347,Collicello St,Harrisonburg,VA,22802,035 K  4,0d1ea06d-dca5-4591-8a68-9c70567970af,,,,,,,,False,True,,False,Citizen,P&Z,,,0,0,,
1208,False,221542,Code Incident,"Junk, Trash and Debris",True,"12/22/2020 4:01:01 PM",2012C-0020-JNK,Proactive 6 Greystone,1041 Chicago Ave,Couch on porch,Inspection,"1/22/2021 4:00:00 PM","6/15/2021 11:07:11 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11374630.6200000,6853445.1300000,-78.8782113,38.4672781,1041,1041,Chicago Ave,Harrisonburg,VA,22802,048 D 25,f48b0f61-c82c-4aa1-bdd8-396bbdfd60c4,,,,,,,,False,True,,False,Citizen,P&Z,,,0,0,,
1209,False,222223,Code Incident,Inoperable Vehicle,True,"4/1/2021 3:43:20 PM",2104C-0001-INOP,,685 E Wolfe St,Inoperable vehicles and junk.,Return Receipt Rc'd,"5/6/2021 4:42:15 PM","6/15/2021 11:08:00 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11380945.9100000,6846994.5700000,-78.8560667,38.4496346,685,685,E Wolfe St,Harrisonburg,VA,22802,033 V 15,d56a769f-d0a7-453f-9eb5-c76f78e9efe6,,,,,,,,False,True,,False,CE Officer,P&Z,,"5/12/2021 12:00:00 AM",1,1,,
1210,False,221240,Code Incident,Inoperable Vehicle,True,"12/23/2020 8:52:59 AM",2012C-0014-INOP,,928 Central Ave,Two inoperable vehicles.,,"12/23/2020 8:52:59 AM","6/15/2021 11:09:10 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11374188.0100000,6852282.9000000,-78.8797404,38.4640816,928,928,Central Ave,Harrisonburg,VA,22802,038 F 14 15,8cf836f3-7d43-47e6-a53c-0d809587fea0,,,,,,,,False,True,,False,CE Officer,P&Z,,,0,0,,
1211,False,221860,Code Incident,"Junk, Trash and Debris",True,"3/5/2021 8:42:36 AM",2103C-0005-JNK,,343 Old South High St,Junk and trash on side yard.,,"3/5/2021 8:42:36 AM","6/15/2021 11:11:30 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11375149.4100000,6845328.3700000,-78.8762831,38.4449958,343,343,Old South High St,Harrisonburg,VA,22801,025 G  2,f3b33245-3d02-413c-bee6-709cdc7f77b8,,,,,,,,False,True,,False,CE Officer,P&Z,,,0,0,,
1212,False,221716,Code Incident,"Junk, Trash and Debris",True,"2/11/2021 3:35:18 PM",2102C-0005-JNK,Anonymous,560 Hearthstone Ln,Trash and junk in yard.,,"2/11/2021 3:35:18 PM","6/15/2021 11:12:28 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11382001.4900000,6848985.8800000,-78.8524075,38.4551138,560,560,Hearthstone Ln,Harrisonburg,VA,22802,032 L  2,5247b154-0004-473f-a9f4-e52016ffd919,,,,,,,,False,True,,False,CE Officer,P&Z,,,0,0,,
1213,False,221353,Code Incident,"Junk, Trash and Debris",True,"1/7/2021 3:56:25 PM",2101C-0008-JNK,,1281 Greystone St,Junk in front yard.,,"1/7/2021 3:56:25 PM","6/15/2021 11:12:59 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11373372.7000000,6852132.9400000,-78.8825857,38.4636606,1281,1281,Greystone St,Harrisonburg,VA,22802,038 E  4,d75327a8-76ba-43ac-af7a-9a607b067659,,,,,,,,False,True,,False,CE Officer,P&Z,,,0,0,,
1214,False,222399,Code Incident,"Junk, Trash and Debris",True,"4/26/2021 11:33:57 AM",2104C-0017-JNK,Anonymous,1097 Virginia Ave,Junk and trash next to dumpster along Virginia Avenue.,Return Receipt Rc'd,"4/28/2021 12:00:00 AM","6/17/2021 10:10:02 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11376671.5300000,6853470.2100000,-78.8710834,38.4673698,1097,1097,Virginia Ave,Harrisonburg,VA,22802,047 M  6,c1e8566c-0dae-4034-92d1-fdbbc8226246,,,,,,,,False,True,,False,CE Officer,P&Z,,"5/10/2021 12:00:00 AM",0,1,,
1215,False,226592,Code Incident,Setback,False,"6/21/2021 11:02:33 AM",2106C-0022-NU,,255 E Wolfe St,Concern that fence is blocking sight distance.,,"6/21/2021 11:02:33 AM","6/21/2021 11:07:51 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11378410.8600000,6847426.4300000,-78.8649246,38.4507931,255,255,E Wolfe St,Harrisonburg,VA,22802,034 R  8,b0551542-b153-40f7-b422-905119712899,,,,,,,,False,True,,False,Police,P&Z,,,0,0,,
1216,False,226593,Code Incident,Inoperable Vehicle,False,"6/21/2021 11:07:02 AM",2106C-0023-INOP,Anonymous,582 Norwood St,Inoperable vehicle in back yard.,,"6/21/2021 11:07:02 AM","6/21/2021 11:09:58 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11380921.7800000,6845373.0700000,-78.8561290,38.4451818,582,582,Norwood St,Harrisonburg,VA,22801,,3e507cfc-c554-4f5e-9a0c-7c8311dc6cef,,,,,,,,False,True,,False,Citizen,P&Z,,,0,0,,
1217,False,226594,Code Incident,"Use: Other",False,"6/21/2021 11:09:21 AM",2106C-0024-USE,Anonymous,600 Norwood St,Tent in back yard.,,"6/21/2021 11:09:21 AM","6/21/2021 11:11:50 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11381048.5800000,6845398.2800000,-78.8556866,38.4452524,600,600,Norwood St,Harrisonburg,VA,22801,,e8be8ecb-6577-4e02-b159-343b7e722efc,,,,,,,,False,True,,False,Citizen,P&Z,,,0,0,,
1218,False,226598,Code Incident,"Junk, Trash and Debris",False,"6/21/2021 11:40:49 AM",2106C-0026-JNK,Anonymous,1147 Rockingham Dr,Junk in front and rear yards.,,"6/21/2021 11:40:49 AM","6/21/2021 11:44:11 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11376420.1700000,6852610.8000000,-78.8719492,38.4650071,1147,1147,Rockingham Dr,Harrisonburg,VA,22802,047 D 88,8b45619f-26d6-4502-992a-7a129d815851,,,,,,,,False,True,,False,Citizen,P&Z,,,0,0,,
1219,False,226497,Code Incident,Property Maintenance,True,"6/11/2021 3:53:27 PM",2106C-0012-PM,,65 E Grattan St,"Anonymous complaint from neighbor citing couches and trash in front yard. College students had been living there, not sure if they are still inhabiting the property or not. ",No Violations Found,"6/29/2021 11:30:00 AM","6/29/2021 11:17:19 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11376623.1500000,6844400.5700000,-78.8711243,38.4424646,65,65,E Grattan St,Harrisonburg,VA,22801,025 N  9,13065940-2482-428a-955a-1cf9670766c7,,,,,,,,False,True,,False,Citizen,BLD,,,0,0,,
1220,False,226704,Code Incident,"Junk, Trash and Debris",True,"6/29/2021 11:18:08 AM",2106C-0038-JNK,Anonymous,821 Blue Ridge Dr,Junk and trash in back yard.,No Violations Found,"6/29/2021 11:30:00 AM","6/29/2021 11:22:11 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11383535.3200000,6845907.6800000,-78.8470106,38.4466773,821,821,Blue Ridge Dr,Harrisonburg,VA,22802,029 H  1,79d0038a-e53d-440b-964a-4886da471071,,,,,,,,False,True,,False,Citizen,P&Z,,,0,0,,
1221,False,226705,Code Incident,Tall Grass and Weeds,True,"6/29/2021 11:22:39 AM",2106C-0039-TGW,,720 Chicago Ave,Tall grass on the property.,No Violations Found,"6/29/2021 11:30:00 AM","6/29/2021 11:31:34 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11375801.9000000,6850533.7200000,-78.8740790,38.4592967,720,720,Chicago Ave,Harrisonburg,VA,22802,039 R  2 3 4,9c0b55e9-384b-437e-80b2-85185f634bcc,,,,,,,,False,True,,False,Police,P&Z,,,0,0,,
1222,False,226710,Code Incident,"Junk, Trash and Debris",True,"6/29/2021 11:32:05 AM",2106C-0041-JNK,Anonymous,212 3rd St,Junk and trash in back yard.,No Violations Found,"6/29/2021 11:45:00 AM","6/29/2021 11:49:48 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11376700.6200000,6850056.0600000,-78.8709336,38.4579951,212,212,3rd St,Harrisonburg,VA,22802,039 T  2,d792d5c6-8700-4813-ac47-7cb38ba964fd,,,,,,,,False,True,,False,Citizen,P&Z,,,0,0,,
1223,False,226595,Code Incident,"Junk, Trash and Debris",True,"6/21/2021 11:11:23 AM",2106C-0025-JNK,Anonymous,603 Hawkins St,Trash next to dumpster.,Return Receipt Rc'd,"6/26/2021 12:00:00 AM","6/30/2021 8:39:12 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11380978.4400000,6845516.4200000,-78.8559331,38.4455760,603,603,Hawkins St,Harrisonburg,VA,22801,027 S 17 18 19,c604f116-c52c-4b04-97bb-d2b3bc61f4c0,,,,,,,,False,True,,False,Citizen,P&Z,"7/5/2021 12:00:00 AM",,1,1,,
1224,False,226468,Code Incident,"Use: Occupancy",True,"6/10/2021 8:09:27 AM",2106C-0009-OCC,Anonymous,505 S Dogwood Dr,Complaint that too many people are living at this location.,Return Receipt Rc'd,"6/12/2021 12:00:00 AM","6/30/2021 9:36:10 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11373362.8100000,6845695.6100000,-78.8825265,38.4459840,505,505,S Dogwood Dr,Harrisonburg,VA,22801,024 A 12-16,0a2a18c8-93e5-41f7-a653-1346800a7bbf,,,,,,,,False,True,,False,Citizen,P&Z,,,0,0,,
1225,False,226717,Code Incident,Property Maintenance,False,"6/29/2021 2:35:28 PM",2106C-0044-PM,,377 Effinger St,Complaint of above ground pool at this location with no fence and according to files no permit been pulled for swimming pool.,,"6/29/2021 2:35:28 PM","6/30/2021 12:19:59 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11379223.7700000,6848314.6900000,-78.8620983,38.4532411,377,377,Effinger St,Harrisonburg,VA,22802,033 I 19,c3f53bb1-d73b-459f-8cf5-3d95e2569156,,,,,,,,False,True,,False,Citizen,BLD,,,0,0,,
1226,False,226718,Code Incident,Property Maintenance,True,"6/29/2021 3:19:20 PM",2106C-0045-PM,,824 Camelot Ln,Complaint of broken windows ,No Violations Found,"6/29/2021 2:30:00 PM","7/1/2021 7:51:28 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11380866.9200000,6835610.6400000,-78.8561883,38.4183742,824,824,Camelot Ln,Harrisonburg,VA,22801,084 O 15,a68ca1c8-58ec-4818-b489-024136f13831,,,,,,,,False,True,,False,Citizen,BLD,,,0,0,,
1227,False,226735,Code Incident,Working Without a Permit,True,"6/30/2021 4:44:15 PM",2106C-0049-NP,,1057 Chicago Ave,Neighbor complaining of work being done and no permits have been obtained.,No Violations Found,"7/1/2021 11:00:00 AM","7/1/2021 2:29:26 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11374551.1100000,6853610.5700000,-78.8784914,38.4677314,1057,1057,Chicago Ave,Harrisonburg,VA,22802,048 D 27,6208795b-4355-46b6-89ca-c24c389effcc,,,,,,,,False,True,,False,Citizen,BLD,,,0,0,,
1228,False,221671,Code Incident,"Junk, Trash and Debris",True,"2/5/2021 9:21:43 AM",2102C-0001-JNK,Anonymous,874 Jefferson St,Junk and inoperable vehicles.,Return Receipt Rc'd,"3/2/2021 10:35:49 AM","7/2/2021 3:20:11 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11378900.4300000,6850617.4100000,-78.8632592,38.4595607,874,874,Jefferson St,Harrisonburg,VA,22802,040 E  6,0966636a-f637-44b8-aeb5-901c27aaeb4d,,,,,,,,False,True,,False,CE Officer,P&Z,,,0,0,,
1229,False,226747,Code Incident,Inoperable Vehicle,True,"7/1/2021 3:36:52 PM",2107C-0005-INOP,Anonymous,2100 Lake Terrace Dr,Inoperable vehicle in front of house.,Return Receipt Rc'd,"7/3/2021 12:00:00 AM","7/7/2021 10:18:28 AM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,11376491.4900000,6860373.7800000,-78.8718099,38.4863245,2100,2100,Lake Terrace Dr,Harrisonburg,VA,22802,053 M  1,4e3dab15-79de-4efb-9846-809b0d523357,,,,,,,,False,True,,False,Citizen,P&Z,"7/11/2021 12:00:00 AM",,1,1,,
1230,False,226777,Code Incident,Working Without a Permit,True,"7/7/2021 12:03:32 PM",2107C-0013-NP,,222 Campbell St,,No Violations Found,"7/7/2021 12:00:00 PM","7/7/2021 3:56:08 PM",False,0.00,0.00,False,0,False,True,,,0.00,True,1,-1.0000000,-1.0000000,-1.0000000,-1.0000000,,0,,,,,,8c63134e-16a4-41b4-93c0-9c772e3ffa74,,,,,,,,False,True,,False,Citizen,BLD,,,0,0,,
